id,data,party_or_author_type,party_popularity,aprovacao
274354-3,2004-12-22,Órgão do Poder Legislativo,100.0,1.0
274355-3,2004-12-22,COMISSÃO DIRETORA,100.0,1.0
114795-27,2005-02-23,PR,100.0,1.0
114795-28,2005-02-23,PR,100.0,1.0
275563-5,2005-02-23,PR,100.0,1.0
104744-91,2005-02-24,PT,40.0,1.0
104744-96,2005-02-24,PT,60.0,1.0
104744-97,2005-02-24,PT,80.0,0.0
114795-31,2005-02-24,PR,100.0,1.0
114795-33,2005-02-24,PR,100.0,1.0
114795-40,2005-02-24,PR,100.0,1.0
143263-41,2005-02-24,PSD,100.0,1.0
143263-44,2005-02-24,PSD,100.0,1.0
143263-46,2005-02-24,PSD,100.0,0.0
140375-132,2005-03-02,Órgão do Poder Executivo,100.0,1.0
140375-136,2005-03-02,Órgão do Poder Executivo,100.0,1.0
140375-143,2005-03-02,Órgão do Poder Executivo,100.0,1.0
140375-154,2005-03-02,Órgão do Poder Executivo,100.0,1.0
273846-5,2005-03-03,PP,100.0,1.0
127842-36,2005-03-10,PV,100.0,1.0
127842-37,2005-03-10,PV,100.0,1.0
127842-43,2005-03-10,PV,100.0,1.0
127842-45,2005-03-10,PV,100.0,1.0
152321-48,2005-03-10,Órgão do Poder Legislativo,100.0,1.0
152321-50,2005-03-10,Órgão do Poder Legislativo,100.0,1.0
152321-53,2005-03-10,Órgão do Poder Legislativo,100.0,1.0
152321-54,2005-03-10,Órgão do Poder Legislativo,100.0,1.0
154279-5,2005-03-10,Órgão do Poder Legislativo,100.0,1.0
274340-39,2005-03-10,Órgão do Poder Legislativo,100.0,1.0
274340-41,2005-03-10,Órgão do Poder Legislativo,100.0,1.0
276588-33,2005-03-10,Órgão do Poder Legislativo,100.0,1.0
276588-35,2005-03-10,Órgão do Poder Legislativo,100.0,1.0
277770-5,2005-03-10,PV,100.0,1.0
277890-5,2005-03-10,Órgão do Poder Legislativo,100.0,1.0
147076-44,2005-03-16,Órgão do Poder Executivo,100.0,1.0
147076-45,2005-03-16,Órgão do Poder Executivo,100.0,1.0
149974-31,2005-03-16,PSB,80.0,1.0
249555-4,2005-03-16,Órgão do Poder Executivo,100.0,1.0
260016-3,2005-03-16,Órgão do Poder Executivo,100.0,1.0
260797-54,2005-03-16,Órgão do Poder Executivo,100.0,1.0
260797-55,2005-03-16,Órgão do Poder Executivo,100.0,1.0
260797-66,2005-03-16,Órgão do Poder Executivo,100.0,1.0
260797-68,2005-03-16,Órgão do Poder Executivo,100.0,1.0
261600-3,2005-03-16,Órgão do Poder Executivo,100.0,1.0
267540-22,2005-03-16,Órgão do Poder Executivo,100.0,1.0
268947-8,2005-03-16,Órgão do Poder Executivo,100.0,1.0
273703-9,2005-03-16,Órgão do Poder Executivo,100.0,1.0
142604-104,2005-07-06,PP**,100.0,1.0
142604-106,2005-07-06,PP**,100.0,1.0
142604-97,2005-07-06,PP**,100.0,1.0
147076-70,2005-07-06,Órgão do Poder Executivo,100.0,1.0
147076-72,2005-07-06,Órgão do Poder Executivo,100.0,1.0
149974-79,2005-07-06,PSB,80.0,1.0
149974-82,2005-07-06,PSB,80.0,1.0
259236-65,2005-07-06,Órgão do Poder Executivo,100.0,1.0
259236-67,2005-07-06,Órgão do Poder Executivo,100.0,1.0
267540-43,2005-07-06,Órgão do Poder Executivo,100.0,1.0
267540-45,2005-07-06,Órgão do Poder Executivo,100.0,1.0
272315-59,2005-07-06,MDB,0.0,1.0
272315-62,2005-07-06,MDB,100.0,1.0
272315-66,2005-07-06,MDB,100.0,1.0
272315-67,2005-07-06,MDB,100.0,1.0
273460-37,2005-07-06,Órgão do Poder Judiciário,100.0,1.0
273460-38,2005-07-06,Órgão do Poder Judiciário,100.0,1.0
273460-44,2005-07-06,Órgão do Poder Judiciário,100.0,1.0
273460-46,2005-07-06,Órgão do Poder Judiciário,100.0,1.0
273463-43,2005-07-06,MPU - Ministério Público da União,100.0,1.0
273463-45,2005-07-06,MPU - Ministério Público da União,100.0,1.0
273506-151,2005-07-06,Órgão do Poder Executivo,100.0,1.0
273506-154,2005-07-06,Órgão do Poder Executivo,100.0,1.0
274062-36,2005-07-06,Órgão do Poder Judiciário,100.0,1.0
274062-37,2005-07-06,Órgão do Poder Judiciário,100.0,1.0
274062-43,2005-07-06,Órgão do Poder Judiciário,100.0,1.0
274062-44,2005-07-06,Órgão do Poder Judiciário,100.0,1.0
274062-46,2005-07-06,Órgão do Poder Judiciário,100.0,1.0
275322-201,2005-07-06,Órgão do Poder Executivo,100.0,1.0
275322-202,2005-07-06,Órgão do Poder Executivo,100.0,1.0
275322-213,2005-07-06,Órgão do Poder Executivo,100.0,1.0
275322-214,2005-07-06,Órgão do Poder Executivo,100.0,0.0
275322-215,2005-07-06,Órgão do Poder Executivo,80.0,1.0
275322-219,2005-07-06,Órgão do Poder Executivo,80.0,1.0
275837-36,2005-07-06,Órgão do Poder Executivo,80.0,1.0
275837-38,2005-07-06,Órgão do Poder Executivo,80.0,1.0
277013-31,2005-07-06,Órgão do Poder Legislativo,100.0,1.0
277013-32,2005-07-06,Órgão do Poder Legislativo,100.0,1.0
277563-37,2005-07-06,Órgão do Poder Executivo,80.0,1.0
277563-38,2005-07-06,Órgão do Poder Executivo,100.0,1.0
277563-44,2005-07-06,Órgão do Poder Executivo,100.0,1.0
277563-45,2005-07-06,Órgão do Poder Executivo,100.0,0.0
277563-47,2005-07-06,Órgão do Poder Executivo,80.0,1.0
278707-5,2005-07-06,MPU - Ministério Público da União,100.0,1.0
279191-5,2005-07-06,Órgão do Poder Judiciário,100.0,1.0
279305-5,2005-07-06,Órgão do Poder Executivo,80.0,1.0
279324-5,2005-07-06,Órgão do Poder Executivo,80.0,1.0
279543-33,2005-07-06,Órgão do Poder Executivo,80.0,1.0
279543-34,2005-07-06,Órgão do Poder Executivo,80.0,1.0
279543-44,2005-07-06,Órgão do Poder Executivo,100.0,0.0
279543-45,2005-07-06,Órgão do Poder Executivo,80.0,1.0
279543-46,2005-07-06,Órgão do Poder Executivo,80.0,0.0
279543-48,2005-07-06,Órgão do Poder Executivo,60.0,1.0
279739-5,2005-07-06,Órgão do Poder Executivo,60.0,1.0
281269-41,2005-07-06,Órgão do Poder Executivo,60.0,1.0
281269-42,2005-07-06,Órgão do Poder Executivo,80.0,1.0
281269-53,2005-07-06,Órgão do Poder Executivo,80.0,1.0
281269-56,2005-07-06,Órgão do Poder Executivo,100.0,1.0
281394-6,2005-07-06,Órgão do Poder Executivo,100.0,1.0
281530-5,2005-07-06,Órgão do Poder Legislativo,100.0,1.0
281532-5,2005-07-06,Órgão do Poder Legislativo,100.0,1.0
281533-5,2005-07-06,MISTA CPI,0.0,1.0
281534-5,2005-07-06,MISTA CPI,100.0,1.0
284448-24,2005-07-06,Órgão do Poder Legislativo,100.0,1.0
284448-25,2005-07-06,Órgão do Poder Legislativo,100.0,1.0
291630-5,2005-07-06,Órgão do Poder Judiciário,100.0,1.0
292442-4,2005-07-06,Órgão do Poder Executivo,100.0,1.0
292479-4,2005-07-06,Órgão do Poder Executivo,100.0,1.0
293152-2,2005-07-06,MDB,100.0,1.0
293154-3,2005-07-06,Órgão do Poder Legislativo,100.0,1.0
142575-45,2005-07-07,PCdoB,100.0,1.0
142575-46,2005-07-07,PCdoB,100.0,1.0
142575-48,2005-07-07,PCdoB,100.0,1.0
20565-113,2005-07-07,PP,100.0,0.0
293522-14,2005-07-07,COMISSÃO DIRETORA,100.0,1.0
293659-2,2005-07-07,COMISSÃO DIRETORA,100.0,1.0
59615-82,2005-07-07,Órgão do Poder Legislativo,100.0,1.0
59615-85,2005-07-07,Órgão do Poder Legislativo,100.0,1.0
290789-143,2005-11-22,Órgão do Poder Executivo,100.0,0.0
290789-144,2005-11-22,Órgão do Poder Executivo,80.0,1.0
290789-145,2005-11-22,Órgão do Poder Executivo,80.0,1.0
290789-147,2005-11-22,Órgão do Poder Executivo,80.0,1.0
293928-116,2005-11-22,Órgão do Poder Executivo,80.0,1.0
293928-117,2005-11-22,Órgão do Poder Executivo,80.0,1.0
293928-119,2005-11-22,Órgão do Poder Executivo,100.0,1.0
297751-4,2005-11-22,Órgão do Poder Executivo,100.0,1.0
302781-21,2005-11-22,Órgão do Poder Executivo,100.0,1.0
302781-22,2005-11-22,Órgão do Poder Executivo,100.0,1.0
303204-4,2005-11-22,Órgão do Poder Executivo,100.0,1.0
307043-3,2005-11-22,PP**,100.0,1.0
302781-45,2005-11-23,Órgão do Poder Executivo,100.0,1.0
302781-47,2005-11-23,Órgão do Poder Executivo,100.0,1.0
272058-54,2005-11-29,Órgão do Poder Executivo,100.0,1.0
272058-55,2005-11-29,Órgão do Poder Executivo,100.0,1.0
301190-6,2005-11-29,Órgão do Poder Executivo,100.0,1.0
264643-51,2005-12-06,Órgão do Poder Executivo,100.0,1.0
264643-52,2005-12-06,Órgão do Poder Executivo,100.0,1.0
278160-39,2005-12-06,Órgão do Poder Executivo,100.0,1.0
278160-40,2005-12-06,Órgão do Poder Executivo,100.0,1.0
292460-6,2005-12-06,Órgão do Poder Executivo,100.0,1.0
304766-4,2005-12-06,Órgão do Poder Executivo,100.0,1.0
307977-17,2005-12-06,Órgão do Poder Executivo,100.0,1.0
307977-18,2005-12-06,Órgão do Poder Executivo,100.0,1.0
308559-4,2005-12-06,Órgão do Poder Executivo,100.0,1.0
264643-58,2005-12-07,Órgão do Poder Executivo,100.0,0.0
264643-59,2005-12-07,Órgão do Poder Executivo,80.0,1.0
264643-61,2005-12-07,Órgão do Poder Executivo,80.0,1.0
278160-49,2005-12-07,Órgão do Poder Executivo,80.0,1.0
278160-51,2005-12-07,Órgão do Poder Executivo,80.0,1.0
284448-64,2005-12-07,Órgão do Poder Legislativo,100.0,1.0
284448-66,2005-12-07,Órgão do Poder Legislativo,100.0,1.0
292328-155,2005-12-07,PP**,100.0,1.0
292328-158,2005-12-07,PP**,100.0,1.0
292328-162,2005-12-07,PP**,100.0,0.0
292328-166,2005-12-07,PP**,80.0,0.0
292328-170,2005-12-07,PP**,60.0,1.0
292328-174,2005-12-07,PP**,60.0,0.0
292328-188,2005-12-07,PP**,40.0,1.0
307977-27,2005-12-07,Órgão do Poder Executivo,80.0,1.0
307977-32,2005-12-07,Órgão do Poder Executivo,100.0,1.0
292328-204,2005-12-13,PP**,40.0,1.0
292328-212,2005-12-13,PP**,60.0,0.0
292328-214,2005-12-13,PP**,60.0,1.0
123620-43,2005-12-15,Órgão do Poder Executivo,100.0,1.0
123620-44,2005-12-15,Órgão do Poder Executivo,100.0,1.0
309930-4,2005-12-15,Órgão do Poder Executivo,100.0,1.0
110909-97,2006-01-18,PSB,100.0,1.0
110909-99,2006-01-18,PSB,100.0,1.0
265559-199,2006-01-24,Órgão do Poder Executivo,100.0,1.0
307925-65,2006-01-24,Órgão do Poder Executivo,100.0,1.0
307925-66,2006-01-24,Órgão do Poder Executivo,100.0,1.0
310695-21,2006-01-24,Órgão do Poder Executivo,100.0,1.0
310695-22,2006-01-24,Órgão do Poder Executivo,100.0,1.0
311585-4,2006-01-24,Órgão do Poder Executivo,100.0,1.0
311890-4,2006-01-24,Órgão do Poder Executivo,100.0,1.0
265559-209,2006-01-25,Órgão do Poder Executivo,100.0,1.0
265559-210,2006-01-25,Órgão do Poder Executivo,100.0,1.0
265559-212,2006-01-25,Órgão do Poder Executivo,100.0,1.0
307925-77,2006-01-25,Órgão do Poder Executivo,100.0,1.0
307925-83,2006-01-26,Órgão do Poder Executivo,100.0,0.0
307925-84,2006-01-26,Órgão do Poder Executivo,80.0,1.0
307925-85,2006-01-26,Órgão do Poder Executivo,80.0,0.0
307925-88,2006-01-26,Órgão do Poder Executivo,60.0,1.0
307925-96,2006-01-26,Órgão do Poder Executivo,60.0,1.0
307925-99,2006-01-26,Órgão do Poder Executivo,60.0,0.0
150559-95,2006-02-01,PSDB,100.0,1.0
298990-58,2006-02-01,Órgão do Poder Legislativo,100.0,1.0
298990-59,2006-02-01,Órgão do Poder Legislativo,100.0,1.0
307925-109,2006-02-01,Órgão do Poder Executivo,60.0,0.0
307925-113,2006-02-01,Órgão do Poder Executivo,40.0,0.0
307925-115,2006-02-01,Órgão do Poder Executivo,40.0,1.0
307925-122,2006-02-01,Órgão do Poder Executivo,40.0,1.0
309904-51,2006-02-01,Órgão do Poder Executivo,40.0,1.0
309904-52,2006-02-01,Órgão do Poder Executivo,60.0,1.0
310695-48,2006-02-01,Órgão do Poder Executivo,80.0,1.0
310695-50,2006-02-01,Órgão do Poder Executivo,100.0,1.0
312933-5,2006-02-01,Órgão do Poder Legislativo,100.0,1.0
313222-3,2006-02-01,Órgão do Poder Executivo,100.0,1.0
158253-71,2006-02-02,Órgão do Poder Judiciário,100.0,1.0
158253-72,2006-02-02,Órgão do Poder Judiciário,100.0,1.0
158253-74,2006-02-02,Órgão do Poder Judiciário,100.0,1.0
158253-76,2006-02-02,Órgão do Poder Judiciário,100.0,1.0
269767-43,2006-02-07,Órgão do Poder Legislativo,100.0,1.0
269767-44,2006-02-07,Órgão do Poder Legislativo,100.0,1.0
273823-7,2006-02-07,Órgão do Poder Legislativo,100.0,1.0
275322-247,2006-02-07,Órgão do Poder Executivo,100.0,1.0
275322-250,2006-02-07,Órgão do Poder Executivo,100.0,1.0
275322-252,2006-02-07,Órgão do Poder Executivo,100.0,1.0
275322-254,2006-02-07,Órgão do Poder Executivo,100.0,1.0
19701-103,2006-02-08,PT,80.0,1.0
19701-105,2006-02-08,PT,80.0,1.0
309904-64,2006-02-08,Órgão do Poder Executivo,100.0,1.0
309904-65,2006-02-08,Órgão do Poder Executivo,100.0,1.0
313222-6,2006-02-08,Órgão do Poder Executivo,100.0,1.0
298990-78,2006-02-09,Órgão do Poder Legislativo,100.0,1.0
298990-83,2006-02-09,Órgão do Poder Legislativo,100.0,1.0
296773-10,2006-03-21,Órgão do Poder Judiciário,100.0,1.0
298252-27,2006-03-21,Órgão do Poder Judiciário,100.0,1.0
298252-28,2006-03-21,Órgão do Poder Judiciário,100.0,1.0
298990-128,2006-03-21,Órgão do Poder Legislativo,100.0,1.0
298990-130,2006-03-21,Órgão do Poder Legislativo,100.0,1.0
298990-146,2006-03-21,Órgão do Poder Legislativo,100.0,1.0
298990-156,2006-03-21,Órgão do Poder Legislativo,100.0,1.0
309461-31,2006-03-21,Órgão do Poder Executivo,100.0,1.0
310229-27,2006-03-21,MDB,100.0,1.0
313225-5,2006-03-21,Órgão do Poder Executivo,100.0,1.0
313775-20,2006-03-21,Órgão do Poder Executivo,100.0,1.0
313870-21,2006-03-21,Órgão do Poder Judiciário,100.0,1.0
313870-22,2006-03-21,Órgão do Poder Judiciário,100.0,1.0
317824-5,2006-03-21,Órgão do Poder Judiciário,100.0,1.0
317825-5,2006-03-21,Órgão do Poder Judiciário,100.0,1.0
317981-4,2006-03-21,Órgão do Poder Executivo,100.0,1.0
99835-43,2006-03-21,Órgão do Poder Judiciário,100.0,1.0
272058-94,2006-03-22,Órgão do Poder Executivo,100.0,1.0
272058-95,2006-03-22,Órgão do Poder Executivo,100.0,1.0
272058-97,2006-03-22,Órgão do Poder Executivo,100.0,1.0
281498-25,2006-03-22,MPU - Ministério Público da União,100.0,1.0
281498-26,2006-03-22,MPU - Ministério Público da União,100.0,1.0
298990-179,2006-03-22,Órgão do Poder Legislativo,100.0,0.0
298990-200,2006-03-22,Órgão do Poder Legislativo,80.0,1.0
298990-201,2006-03-22,Órgão do Poder Legislativo,80.0,1.0
318137-3,2006-03-22,MPU - Ministério Público da União,100.0,1.0
292328-269,2006-03-23,PP**,60.0,1.0
292328-270,2006-03-23,PP**,80.0,0.0
293522-71,2006-03-23,COMISSÃO DIRETORA,100.0,1.0
293522-72,2006-03-23,COMISSÃO DIRETORA,100.0,1.0
293522-82,2006-03-23,COMISSÃO DIRETORA,100.0,1.0
313317-18,2006-03-23,PSB,100.0,1.0
313317-19,2006-03-23,PSB,100.0,1.0
314267-4,2006-03-23,PSB,100.0,1.0
123620-105,2006-09-05,Órgão do Poder Executivo,100.0,1.0
123620-106,2006-09-05,Órgão do Poder Executivo,100.0,1.0
123620-108,2006-09-05,Órgão do Poder Executivo,100.0,1.0
150559-167,2006-09-05,PSDB,100.0,1.0
150559-187,2006-09-05,PSDB,100.0,0.0
150559-189,2006-09-05,PSDB,80.0,1.0
158253-100,2006-09-05,Órgão do Poder Judiciário,100.0,1.0
158253-101,2006-09-05,Órgão do Poder Judiciário,100.0,1.0
258894-17,2006-09-05,PSDB,80.0,1.0
281498-91,2006-09-05,MPU - Ministério Público da União,100.0,1.0
281498-92,2006-09-05,MPU - Ministério Público da União,100.0,1.0
281498-94,2006-09-05,MPU - Ministério Público da União,100.0,1.0
291322-7,2006-09-05,Órgão do Poder Judiciário,100.0,1.0
292328-307,2006-09-05,PP**,60.0,0.0
292328-311,2006-09-05,PP**,40.0,1.0
298252-73,2006-09-05,Órgão do Poder Judiciário,100.0,1.0
298252-75,2006-09-05,Órgão do Poder Judiciário,100.0,1.0
298845-78,2006-09-05,Órgão do Poder Judiciário,100.0,1.0
298845-80,2006-09-05,Órgão do Poder Judiciário,100.0,1.0
310832-82,2006-09-05,Órgão do Poder Legislativo,80.0,1.0
310832-83,2006-09-05,Órgão do Poder Legislativo,80.0,1.0
310832-85,2006-09-05,Órgão do Poder Legislativo,80.0,1.0
310988-65,2006-09-05,MPU - Ministério Público da União,100.0,1.0
310988-66,2006-09-05,MPU - Ministério Público da União,100.0,1.0
310988-68,2006-09-05,MPU - Ministério Público da União,100.0,1.0
313870-60,2006-09-05,Órgão do Poder Judiciário,100.0,1.0
313870-62,2006-09-05,Órgão do Poder Judiciário,100.0,1.0
318908-4,2006-09-05,Órgão do Poder Judiciário,100.0,1.0
319520-4,2006-09-05,MPU - Ministério Público da União,100.0,1.0
328983-4,2006-09-05,Órgão do Poder Legislativo,100.0,1.0
332775-22,2006-09-05,Órgão do Poder Executivo,100.0,1.0
332775-24,2006-09-05,Órgão do Poder Executivo,100.0,1.0
333064-3,2006-09-05,Órgão do Poder Executivo,100.0,1.0
122383-126,2006-11-22,PSDB,80.0,1.0
150559-305,2006-11-22,PSDB,80.0,0.0
150559-308,2006-11-22,PSDB,60.0,0.0
150559-309,2006-11-22,PSDB,60.0,1.0
321182-7,2006-11-22,PT,80.0,1.0
323484-27,2006-11-22,Órgão do Poder Executivo,100.0,1.0
327275-63,2006-11-22,Órgão do Poder Executivo,100.0,1.0
327275-64,2006-11-22,Órgão do Poder Executivo,100.0,1.0
334088-24,2006-11-22,Órgão do Poder Executivo,100.0,1.0
334088-25,2006-11-22,Órgão do Poder Executivo,100.0,1.0
334677-30,2006-11-22,Órgão do Poder Legislativo,100.0,1.0
334677-32,2006-11-22,Órgão do Poder Legislativo,100.0,1.0
335272-4,2006-11-22,Órgão do Poder Executivo,100.0,1.0
335560-4,2006-11-22,Órgão do Poder Executivo,100.0,1.0
335720-21,2006-11-22,Órgão do Poder Executivo,100.0,1.0
335720-22,2006-11-22,Órgão do Poder Executivo,100.0,1.0
335720-35,2006-11-22,Órgão do Poder Executivo,100.0,1.0
335720-36,2006-11-22,Órgão do Poder Executivo,100.0,1.0
335720-38,2006-11-22,Órgão do Poder Executivo,100.0,1.0
335905-4,2006-11-22,Órgão do Poder Executivo,100.0,1.0
336566-2,2006-11-22,Órgão do Poder Legislativo,100.0,1.0
336645-2,2006-11-22,Órgão do Poder Executivo,100.0,1.0
31842-76,2006-11-23,PT,80.0,1.0
31842-79,2006-11-23,PT,80.0,1.0
324347-39,2006-11-23,Órgão do Poder Executivo,100.0,1.0
324347-41,2006-11-23,Órgão do Poder Executivo,100.0,1.0
325699-4,2006-11-23,Órgão do Poder Executivo,100.0,1.0
327275-69,2006-11-23,Órgão do Poder Executivo,100.0,1.0
327275-73,2006-11-23,Órgão do Poder Executivo,100.0,1.0
329891-4,2006-11-23,Órgão do Poder Executivo,100.0,1.0
333119-4,2006-11-23,Órgão do Poder Executivo,100.0,1.0
334088-32,2006-11-23,Órgão do Poder Executivo,100.0,1.0
334088-34,2006-11-23,Órgão do Poder Executivo,100.0,1.0
122383-151,2006-11-28,PSDB,60.0,1.0
122383-152,2006-11-28,PSDB,60.0,0.0
122383-154,2006-11-28,PSDB,40.0,1.0
126541-150,2006-11-28,Órgão do Poder Executivo,100.0,0.0
126541-152,2006-11-28,Órgão do Poder Executivo,80.0,1.0
257126-35,2006-11-28,Órgão do Poder Executivo,80.0,1.0
257126-36,2006-11-28,Órgão do Poder Executivo,80.0,1.0
288437-6,2006-11-28,Órgão do Poder Executivo,80.0,1.0
109175-111,2006-11-29,PT,100.0,1.0
257126-46,2006-11-29,Órgão do Poder Executivo,80.0,1.0
272315-109,2006-11-29,MDB,100.0,1.0
272315-112,2006-11-29,MDB,100.0,0.0
272315-114,2006-11-29,MDB,80.0,1.0
285867-52,2006-11-29,Órgão do Poder Executivo,100.0,1.0
337134-3,2006-11-29,Órgão do Poder Legislativo,100.0,1.0
18020-57,2006-11-30,PR,100.0,0.0
26911-95,2006-11-30,PP**,60.0,1.0
26911-97,2006-11-30,PP**,60.0,1.0
286643-76,2006-11-30,Órgão do Poder Executivo,100.0,1.0
286643-77,2006-11-30,Órgão do Poder Executivo,100.0,1.0
286643-79,2006-11-30,Órgão do Poder Executivo,100.0,1.0
314494-64,2006-11-30,Órgão do Poder Legislativo,100.0,0.0
314494-67,2006-11-30,Órgão do Poder Legislativo,80.0,1.0
314494-69,2006-11-30,Órgão do Poder Legislativo,80.0,1.0
314494-70,2006-11-30,Órgão do Poder Legislativo,80.0,1.0
314951-34,2006-11-30,Órgão do Poder Legislativo,80.0,1.0
314951-35,2006-11-30,Órgão do Poder Legislativo,80.0,1.0
314951-37,2006-11-30,Órgão do Poder Legislativo,100.0,1.0
32008-17,2006-11-30,Órgão do Poder Executivo,100.0,1.0
32008-18,2006-11-30,Órgão do Poder Executivo,100.0,1.0
32008-19,2006-11-30,Órgão do Poder Executivo,100.0,1.0
32008-21,2006-11-30,Órgão do Poder Executivo,100.0,1.0
41619-64,2006-11-30,COMISSÃO PERMANENTE,66.66666666666666,1.0
41619-66,2006-11-30,COMISSÃO PERMANENTE,75.0,1.0
41619-68,2006-11-30,COMISSÃO PERMANENTE,80.0,1.0
287166-72,2006-12-12,Órgão do Poder Judiciário,100.0,1.0
287166-73,2006-12-12,Órgão do Poder Judiciário,100.0,1.0
309268-26,2006-12-12,Órgão do Poder Judiciário,100.0,1.0
316597-5,2006-12-12,Órgão do Poder Judiciário,100.0,1.0
330604-21,2006-12-12,Órgão do Senado Federal,0.0,1.0
330604-31,2006-12-12,Órgão do Senado Federal,100.0,1.0
330604-33,2006-12-12,Órgão do Senado Federal,100.0,1.0
334763-54,2006-12-12,Órgão do Poder Executivo,100.0,1.0
334763-56,2006-12-12,Órgão do Poder Executivo,100.0,1.0
338279-4,2006-12-12,Órgão do Senado Federal,100.0,1.0
285867-71,2006-12-13,Órgão do Poder Executivo,100.0,1.0
285867-88,2006-12-13,Órgão do Poder Executivo,100.0,1.0
285867-90,2006-12-13,Órgão do Poder Executivo,100.0,1.0
287166-77,2006-12-13,Órgão do Poder Judiciário,100.0,1.0
287166-87,2006-12-13,Órgão do Poder Judiciário,100.0,1.0
287166-89,2006-12-13,Órgão do Poder Judiciário,100.0,1.0
287166-91,2006-12-13,Órgão do Poder Judiciário,100.0,1.0
122383-197,2006-12-20,PSDB,60.0,0.0
335937-47,2007-02-12,Órgão do Poder Executivo,100.0,0.0
335937-51,2007-02-12,Órgão do Poder Executivo,80.0,1.0
335937-61,2007-02-12,Órgão do Poder Executivo,80.0,0.0
335937-67,2007-02-12,Órgão do Poder Executivo,60.0,1.0
335937-68,2007-02-12,Órgão do Poder Executivo,60.0,0.0
335937-79,2007-02-12,Órgão do Poder Executivo,40.0,0.0
335937-82,2007-02-12,Órgão do Poder Executivo,40.0,1.0
307925-168,2007-02-13,Órgão do Poder Executivo,40.0,1.0
307925-171,2007-02-13,Órgão do Poder Executivo,60.0,0.0
307925-175,2007-02-13,Órgão do Poder Executivo,40.0,1.0
307925-183,2007-02-13,Órgão do Poder Executivo,60.0,1.0
307925-189,2007-02-13,Órgão do Poder Executivo,80.0,0.0
307925-194,2007-02-13,Órgão do Poder Executivo,60.0,1.0
318362-65,2007-02-14,Órgão do Poder Executivo,60.0,1.0
318362-67,2007-02-14,Órgão do Poder Executivo,80.0,1.0
327896-22,2007-02-14,Órgão do Poder Legislativo,100.0,1.0
327896-36,2007-02-14,Órgão do Poder Legislativo,100.0,1.0
340565-4,2007-02-14,Órgão do Poder Legislativo,100.0,1.0
340895-3,2007-02-14,Órgão do Poder Executivo,80.0,1.0
340896-3,2007-02-14,PL,100.0,1.0
340368-20,2007-02-15,PP**,60.0,1.0
340368-21,2007-02-15,PP**,80.0,1.0
340368-28,2007-02-15,PP**,100.0,1.0
340368-31,2007-02-15,PP**,100.0,1.0
340368-33,2007-02-15,PP**,100.0,1.0
340369-4,2007-02-15,PP**,100.0,1.0
340813-28,2007-02-15,PL,100.0,1.0
340813-36,2007-02-15,PL,100.0,1.0
340813-37,2007-02-15,PL,100.0,1.0
340813-39,2007-02-15,PL,100.0,1.0
